order,SpecimenID,Site,X,Y,Spit,Raw.material,Key
1734,20359,BCJ area F7,13.3,30.65,4,quartz,Flake local quartz
1833,20458,BCJ area F7,13.3,30.65,6,quartz,Flake local quartz
1777,20402,BCJ area F7,13.95,30.65,6,quartz,Flake local quartz
1823,20448,BCJ area F7,13.99,30.65,6,quartz,Flake local quartz
1864,20489,BCJ area F7,13.4,30.65,4,quartz,NA
1908,20533,BCJ area F7,13.35,30.65,6,quartz,NA
1935,20560,BCJ area F7,13.61,30.65,6,quartz,NA
1944,20569,BCJ area F7,13.61,30.65,6,quartz,NA
3583,22208,BCJ area F7,12.3,30.65,6,silcrete,NA
3626,22251,BCJ area F7,12.95,30.65,6,quartz,NA
3961,22547,BCJ area F7,11.3,30.65,4,quartz,Flake local quartz
1188,19813,BCJ area F7,14.945,30.66,6,quartz,Flake local quartz
1912,20537,BCJ area F7,13.65,30.67,6,quartz,NA
1996,20621,BCJ area F7,13.01,30.67,6,quartz,NA
2009,20634,BCJ area F7,13.81,30.67,6,quartz,NA
2014,20639,BCJ area F7,13.96,30.67,6,quartz,NA
2022,20647,BCJ area F7,13.71,30.67,6,quartz,NA
1267,19892,BCJ area F7,14.8,30.68,6,quartz,NA
1949,20574,BCJ area F7,13.45,30.69,6,quartz,NA
5376,NA,NA,11,30.7,NA,NA,Excavation boundary
524,19149,BCJ area F7,17.8,30.7,4,silcrete,NA
556,19181,BCJ area F7,16.8,30.7,4,silcrete,NA
613,19238,BCJ area F7,18.8,30.7,4,quartz,NA
869,19494,BCJ area F7,15.1,30.7,4,quartz,Flake local quartz
864,19489,BCJ area F7,15.8,30.7,4,quartz,Flake local quartz
913,19538,BCJ area F7,15.6,30.7,6,quartz,NA
917,19542,BCJ area F7,15.75,30.7,6,quartz,NA
925,19550,BCJ area F7,15.7,30.7,6,quartz,NA
1198,19823,BCJ area F7,14.1764,30.7,6,quartz,Flake local quartz
1201,19826,BCJ area F7,14.2268,30.7,6,quartz,Flake local quartz
1214,19839,BCJ area F7,14.075,30.7,4,quartz,NA
1222,19847,BCJ area F7,14.7,30.7,4,quartz,NA
1282,19907,BCJ area F7,14.63,30.7,6,quartz,NA
1210,19835,BCJ area F7,14.6,30.7,4,quartz,NA
1269,19894,BCJ area F7,14.25,30.7,6,quartz,NA
1841,20466,BCJ area F7,13.25,30.7,6,quartz,Backed artefact local quartz
1847,20472,BCJ area F7,13.25,30.7,6,quartz,Flake local quartz
1782,20407,BCJ area F7,13.6,30.7,6,quartz,Flake local quartz
1854,20479,BCJ area F7,13.63,30.7,6,quartz,Flake local quartz
1794,20419,BCJ area F7,13.7,30.7,6,quartz,Flake local quartz
1786,20411,BCJ area F7,13.75,30.7,6,quartz,Flake local quartz
1733,20358,BCJ area F7,13.8,30.7,4,quartz,Flake local quartz
1872,20497,BCJ area F7,13.35,30.7,4,quartz,NA
1878,20503,BCJ area F7,13.35,30.7,4,quartz,NA
1885,20510,BCJ area F7,13.73,30.7,4,quartz,NA
3582,22207,BCJ area F7,12.8,30.7,6,quartz,Flake local quartz
3631,22256,BCJ area F7,12.6,30.7,6,quartz,NA
3960,22546,BCJ area F7,11.8,30.7,4,quartz,Flake local quartz
5200,NA,NA,20,30.7,NA,NA,Excavation boundary
1187,19812,BCJ area F7,14.61,30.705,6,quartz,Flake local quartz
1890,20515,BCJ area F7,13.92,30.72,4,quartz,NA
1898,20523,BCJ area F7,13.95,30.72,4,quartz,NA
1980,20605,BCJ area F7,13.51,30.72,6,quartz,NA
2019,20644,BCJ area F7,13.16,30.72,6,quartz,NA
1951,20576,BCJ area F7,13.3,30.74,6,quartz,NA
1955,20580,BCJ area F7,13.1,30.74,6,quartz,NA
1963,20588,BCJ area F7,13.55,30.74,6,quartz,NA
577,19202,BCJ area F7,16,30.75,6,quartz,NA
581,19206,BCJ area F7,16.45,30.75,6,quartz,NA
885,19510,BCJ area F7,15,30.75,4,quartz,NA
889,19514,BCJ area F7,15.45,30.75,4,quartz,NA
896,19521,BCJ area F7,15.4,30.75,4,quartz,NA
1182,19807,BCJ area F7,14.5,30.75,6,quartz,Flake local quartz
1236,19861,BCJ area F7,14.95,30.75,4,quartz,NA
1284,19909,BCJ area F7,14.85,30.75,8,quartz,NA
1253,19878,BCJ area F7,14.75,30.75,6,quartz,NA
1228,19853,BCJ area F7,14.3,30.75,4,quartz,NA
1754,20379,BCJ area F7,13,30.75,6,quartz,Core local quartz
1800,20425,BCJ area F7,13.3,30.75,6,quartz,Flake local quartz
1765,20390,BCJ area F7,13.4,30.75,6,quartz,Flake local quartz
1758,20383,BCJ area F7,13.45,30.75,6,quartz,Flake local quartz
1825,20450,BCJ area F7,13.75,30.75,6,quartz,Flake local quartz
1856,20481,BCJ area F7,13.85,30.75,6,quartz,Flake local quartz
1808,20433,BCJ area F7,13.95,30.75,6,quartz,Flake local quartz
3603,22228,BCJ area F7,12,30.75,4,quartz,NA
3607,22232,BCJ area F7,12.45,30.75,4,quartz,NA
3614,22239,BCJ area F7,12.4,30.75,4,quartz,NA
3981,22567,BCJ area F7,11,30.75,6,quartz,NA
3985,22571,BCJ area F7,11.45,30.75,6,quartz,NA
1950,20575,BCJ area F7,13.6,30.76,6,quartz,NA
1165,19790,BCJ area F7,14.9324,30.77,6,quartz,Flake local quartz
1895,20520,BCJ area F7,13.4,30.77,4,quartz,NA
1967,20592,BCJ area F7,13.25,30.77,6,quartz,NA
1994,20619,BCJ area F7,13.86,30.77,6,quartz,NA
2027,20652,BCJ area F7,13.11,30.77,6,quartz,NA
1968,20593,BCJ area F7,13.5,30.79,6,quartz,NA
1972,20597,BCJ area F7,13.65,30.79,6,quartz,NA
5375,NA,NA,11,30.8,NA,NA,Excavation boundary
532,19157,BCJ area F7,17.6,30.8,6,silcrete,Flake local F26
564,19189,BCJ area F7,16.6,30.8,4,quartz,NA
573,19198,BCJ area F7,16.25,30.8,6,quartz,NA
576,19201,BCJ area F7,17,30.8,6,quartz,NA
871,19496,BCJ area F7,15.05,30.8,4,quartz,Core local quartz
872,19497,BCJ area F7,15.6,30.8,6,silcrete,Flake local F26
881,19506,BCJ area F7,15.25,30.8,4,quartz,NA
884,19509,BCJ area F7,16,30.8,4,quartz,NA
895,19520,BCJ area F7,15.9,30.8,4,quartz,NA
1172,19797,BCJ area F7,14.3736,30.8,6,quartz,Flake local quartz
1245,19870,BCJ area F7,14.85,30.8,6,quartz,NA
1241,19866,BCJ area F7,14.7,30.8,6,quartz,NA
1259,19884,BCJ area F7,14.35,30.8,6,quartz,NA
1750,20375,BCJ area F7,13.25,30.8,6,quartz,Flake local quartz
1831,20456,BCJ area F7,13.35,30.8,6,quartz,Flake local quartz
1741,20366,BCJ area F7,13.6,30.8,4,quartz,Flake local quartz
1813,20438,BCJ area F7,13.7,30.8,6,quartz,Flake local quartz
1839,20464,BCJ area F7,13.8,30.8,6,quartz,Flake local quartz
1817,20442,BCJ area F7,13.85,30.8,6,quartz,Backed artefact local quartz
1764,20389,BCJ area F7,13.9,30.8,6,quartz,Flake local quartz
1753,20378,BCJ area F7,13.95,30.8,6,quartz,Flake local quartz
1862,20487,BCJ area F7,13.45,30.8,4,quartz,NA
1870,20495,BCJ area F7,13.9,30.8,4,quartz,NA
1927,20552,BCJ area F7,13.76,30.8,6,quartz,NA
3599,22224,BCJ area F7,12.25,30.8,6,quartz,Flake local quartz
3590,22215,BCJ area F7,12.6,30.8,6,quartz,Flake local quartz
3602,22227,BCJ area F7,12.9,30.8,4,quartz,NA
3613,22238,BCJ area F7,12.9,30.8,4,quartz,NA
3968,22554,BCJ area F7,11.6,30.8,6,quartz,Core local quartz
3977,22563,BCJ area F7,11.25,30.8,6,quartz,NA
3980,22566,BCJ area F7,11.8,30.8,6,quartz,NA
5201,NA,NA,20,30.8,NA,NA,Excavation boundary
1903,20528,BCJ area F7,13.35,30.82,6,quartz,NA
1909,20534,BCJ area F7,13.35,30.82,6,quartz,NA
1916,20541,BCJ area F7,13.73,30.82,6,quartz,NA
1999,20624,BCJ area F7,13.51,30.82,6,quartz,NA
2003,20628,BCJ area F7,13.66,30.82,6,quartz,NA
2011,20636,BCJ area F7,13.61,30.82,6,quartz,NA
1271,19896,BCJ area F7,14.05,30.83,6,quartz,NA
1843,20468,BCJ area F7,13.5,30.83,6,quartz,Flake local quartz
1874,20499,BCJ area F7,13.6,30.83,4,quartz,NA
1966,20591,BCJ area F7,13.45,30.84,6,quartz,NA
1975,20600,BCJ area F7,13.45,30.84,6,quartz,NA
529,19154,BCJ area F7,17.1,30.85,4,quartz,NA
561,19186,BCJ area F7,16.1,30.85,4,quartz,NA
916,19541,BCJ area F7,15.1,30.85,6,quartz,NA
920,19545,BCJ area F7,15.55,30.85,6,quartz,NA
927,19552,BCJ area F7,15.5,30.85,6,quartz,NA
1166,19791,BCJ area F7,14.81,30.85,6,quartz,Flake local quartz
1276,19901,BCJ area F7,14.9,30.85,6,quartz,NA
1272,19897,BCJ area F7,14.75,30.85,6,quartz,NA
1239,19864,BCJ area F7,14.65,30.85,6,quartz,NA
1217,19842,BCJ area F7,14.55,30.85,4,quartz,NA
1224,19849,BCJ area F7,14.5,30.85,4,quartz,NA
1738,20363,BCJ area F7,13.1,30.85,4,quartz,Flake local quartz
1785,20410,BCJ area F7,13.1,30.85,6,quartz,Flake local quartz
1796,20421,BCJ area F7,13.5,30.85,6,quartz,Flake local quartz
1789,20414,BCJ area F7,13.55,30.85,6,quartz,Flake local quartz
1811,20436,BCJ area F7,13.65,30.85,6,quartz,Flake local quartz
1844,20469,BCJ area F7,13.75,30.85,6,quartz,Flake local quartz
1848,20473,BCJ area F7,13.9,30.85,6,quartz,Flake local quartz
1875,20500,BCJ area F7,13.85,30.85,4,quartz,NA
1879,20504,BCJ area F7,13.92,30.85,4,quartz,NA
3587,22212,BCJ area F7,12.1,30.85,6,quartz,Flake local quartz
3965,22551,BCJ area F7,11.1,30.85,6,chert,NA
1887,20512,BCJ area F7,13.85,30.87,4,quartz,NA
1982,20607,BCJ area F7,13.31,30.87,6,quartz,NA
2017,20642,BCJ area F7,13.21,30.87,6,quartz,NA
2025,20650,BCJ area F7,13.86,30.87,6,quartz,NA
1181,19806,BCJ area F7,14.0284,30.88,6,quartz,Flake local quartz
5374,NA,NA,11,30.9,NA,NA,Excavation boundary
903,19528,BCJ area F7,15.7,30.9,4,quartz,NA
912,19537,BCJ area F7,15.35,30.9,6,quartz,NA
915,19540,BCJ area F7,15.1,30.9,6,quartz,NA
926,19551,BCJ area F7,16,30.9,6,quartz,NA
1199,19824,BCJ area F7,14.2142,30.9,6,quartz,Flake local quartz
1223,19848,BCJ area F7,14.8,30.9,4,quartz,NA
1270,19895,BCJ area F7,14.07,30.9,6,quartz,NA
1286,19911,BCJ area F7,14.65,30.9,8,quartz,NA
1255,19880,BCJ area F7,14.55,30.9,6,quartz,NA
1209,19834,BCJ area F7,14.35,30.9,4,quartz,NA
1212,19837,BCJ area F7,14.1,30.9,4,quartz,NA
1784,20409,BCJ area F7,13.1,30.9,6,quartz,Core local quartz
1781,20406,BCJ area F7,13.35,30.9,6,quartz,Flake local quartz
1827,20452,BCJ area F7,13.55,30.9,6,quartz,Flake local quartz
1851,20476,BCJ area F7,13.7,30.9,6,quartz,Flake local quartz
1772,20397,BCJ area F7,13.7,30.9,6,quartz,Flake local quartz
1842,20467,BCJ area F7,13.7,30.9,6,quartz,Flake local quartz
1795,20420,BCJ area F7,13.97,30.9,6,quartz,Flake local quartz
1858,20483,BCJ area F7,13.65,30.9,4,quartz,NA
1873,20498,BCJ area F7,13.8,30.9,4,quartz,NA
1882,20507,BCJ area F7,13.8,30.9,4,quartz,NA
3621,22246,BCJ area F7,12.7,30.9,6,quartz,NA
3630,22255,BCJ area F7,12.35,30.9,6,quartz,NA
5202,NA,NA,20,30.9,NA,NA,Excavation boundary
1889,20514,BCJ area F7,13.65,30.92,4,quartz,NA
1893,20518,BCJ area F7,13.45,30.92,4,quartz,NA
1901,20526,BCJ area F7,13.9,30.92,6,quartz,NA
1981,20606,BCJ area F7,13.81,30.92,6,quartz,NA
2030,20655,BCJ area F7,13.61,30.92,6,quartz,NA
2034,20659,BCJ area F7,13.76,30.92,6,quartz,NA
1888,20513,BCJ area F7,13.95,30.94,4,quartz,NA
572,19197,BCJ area F7,16.45,30.95,4,quartz,NA
575,19200,BCJ area F7,16.85,30.95,6,quartz,NA
883,19508,BCJ area F7,15.85,30.95,4,quartz,NA
900,19525,BCJ area F7,15.2,30.95,4,quartz,NA
911,19536,BCJ area F7,15.55,30.95,6,quartz,NA
914,19539,BCJ area F7,15.95,30.95,6,quartz,NA
1173,19798,BCJ area F7,14.93,30.95,6,quartz,Core local quartz
1254,19879,BCJ area F7,14.85,30.95,6,quartz,NA
1248,19873,BCJ area F7,14.65,30.95,6,quartz,NA
1208,19833,BCJ area F7,14.055,30.95,4,quartz,NA
1244,19869,BCJ area F7,14.2,30.95,6,quartz,NA
1769,20394,BCJ area F7,13.2,30.95,6,quartz,Flake local quartz
1816,20441,BCJ area F7,13.2,30.95,6,quartz,Flake local quartz
1749,20374,BCJ area F7,13.45,30.95,6,quartz,Flake local quartz
1780,20405,BCJ area F7,13.55,30.95,6,quartz,Flake local quartz
1820,20445,BCJ area F7,13.65,30.95,6,quartz,Flake local quartz
1752,20377,BCJ area F7,13.85,30.95,6,quartz,Flake local quartz
1814,20439,BCJ area F7,13.85,30.95,6,quartz,Flake local quartz
1826,20451,BCJ area F7,13.85,30.95,6,quartz,Flake local quartz
1783,20408,BCJ area F7,13.95,30.95,6,quartz,Flake local quartz
1857,20482,BCJ area F7,13.95,30.95,6,quartz,Flake local quartz
1905,20530,BCJ area F7,13.6,30.95,6,quartz,NA
3598,22223,BCJ area F7,12.45,30.95,6,quartz,Flake local quartz
3601,22226,BCJ area F7,12.85,30.95,6,quartz,Flake local quartz
3618,22243,BCJ area F7,12.2,30.95,6,quartz,NA
3629,22254,BCJ area F7,12.55,30.95,6,quartz,NA
3976,22562,BCJ area F7,11.45,30.95,6,quartz,NA
3979,22565,BCJ area F7,11.85,30.95,6,quartz,NA
1906,20531,BCJ area F7,13.85,30.97,6,quartz,NA
1910,20535,BCJ area F7,13.95,30.97,6,quartz,NA
1986,20611,BCJ area F7,13.11,30.97,6,quartz,NA
2002,20627,BCJ area F7,13.01,30.97,6,quartz,NA
2006,20631,BCJ area F7,13.46,30.97,6,quartz,NA
2013,20638,BCJ area F7,13.41,30.97,6,quartz,NA
2028,20653,BCJ area F7,13.56,30.97,6,quartz,NA
1189,19814,BCJ area F7,14.1638,30.99,6,quartz,Flake local quartz
1179,19804,BCJ area F7,14.4158,30.99,6,quartz,Flake local quartz
1958,20583,BCJ area F7,13.6,30.99,6,quartz,NA
5373,NA,NA,11,31,NA,NA,Excavation boundary
536,19161,BCJ area F7,17.25,31,8,quartz,NA
568,19193,BCJ area F7,16.25,31,4,quartz,NA
930,19555,BCJ area F7,15,31,4,silcrete,NA
985,19610,BCJ area F7,16,31,4,quartz,Flake local quartz
1321,19929,BCJ area F7,14.6552,31,4,quartz,Flake local quartz
1292,20033,BCJ area F7,14.95,31,6,NA,NA
1288,19912,BCJ area F7,14,31,4,silcrete,NA
1815,20440,BCJ area F7,13.2,31,6,quartz,Core local quartz
1745,20370,BCJ area F7,13.25,31,6,quartz,Flake local quartz
1812,20437,BCJ area F7,13.45,31,6,quartz,Flake local quartz
1803,20428,BCJ area F7,13.8,31,6,quartz,Flake local quartz
2035,20660,BCJ area F7,13,31,4,quartz,Flake local quartz
3498,22123,BCJ area F7,12,31,6,silcrete,NA
3594,22219,BCJ area F7,12.25,31,6,quartz,Flake local quartz
3927,22513,BCJ area F7,11,31,2,glass,NA
3972,22558,BCJ area F7,11.25,31,4,quartz,NA
5203,NA,NA,20,31,NA,NA,Excavation boundary
5204,NA,NA,19.9,31,NA,NA,Excavation boundary
5205,NA,NA,19.8,31,NA,NA,Excavation boundary
5206,NA,NA,19.7,31,NA,NA,Excavation boundary
5207,NA,NA,19.6,31,NA,NA,Excavation boundary
5208,NA,NA,19.5,31,NA,NA,Excavation boundary
5209,NA,NA,19.4,31,NA,NA,Excavation boundary
5210,NA,NA,19.3,31,NA,NA,Excavation boundary
5211,NA,NA,19.2,31,NA,NA,Excavation boundary
5212,NA,NA,19.1,31,NA,NA,Excavation boundary
5213,NA,NA,19,31,NA,NA,Excavation boundary
5214,NA,NA,18.9,31,NA,NA,Excavation boundary
5215,NA,NA,18.8,31,NA,NA,Excavation boundary
5216,NA,NA,18.7,31,NA,NA,Excavation boundary
5217,NA,NA,18.6,31,NA,NA,Excavation boundary
5218,NA,NA,18.5,31,NA,NA,Excavation boundary
5219,NA,NA,18.4,31,NA,NA,Excavation boundary
5220,NA,NA,18.3,31,NA,NA,Excavation boundary
5221,NA,NA,18.2,31,NA,NA,Excavation boundary
5222,NA,NA,18.1,31,NA,NA,Excavation boundary
5223,NA,NA,18,31,NA,NA,Excavation boundary
5224,NA,NA,17.9,31,NA,NA,Excavation boundary
5225,NA,NA,17.8,31,NA,NA,Excavation boundary
5226,NA,NA,17.7,31,NA,NA,Excavation boundary
5227,NA,NA,17.6,31,NA,NA,Excavation boundary
5228,NA,NA,17.5,31,NA,NA,Excavation boundary
5229,NA,NA,17.4,31,NA,NA,Excavation boundary
5230,NA,NA,17.3,31,NA,NA,Excavation boundary
5231,NA,NA,17.2,31,NA,NA,Excavation boundary
5232,NA,NA,17.1,31,NA,NA,Excavation boundary
5233,NA,NA,17,31,NA,NA,Excavation boundary
1404,20089,BCJ area F7,14.2898,31.01,6,quartz,Flake local quartz
1322,20048,BCJ area F7,14.4662,31.02,6,quartz,Flake local quartz
1323,19930,BCJ area F7,14.3276,31.023,4,quartz,Flake local quartz
944,19569,BCJ area F7,15.25,31.05,6,quartz,Flake local quartz
938,19563,BCJ area F7,15.7,31.05,6,quartz,Flake local quartz
958,19583,BCJ area F7,15.1,31.05,4,quartz,NA
959,19584,BCJ area F7,15.95,31.05,4,quartz,NA
993,19618,BCJ area F7,16.7,31.05,4,quartz,NA
998,19623,BCJ area F7,16.25,31.05,4,quartz,NA
1291,19914,BCJ area F7,14.1134,31.05,4,quartz,Core local quartz
1497,20017,BCJ area F7,14.564,31.05,8,quartz,NA
1539,20164,BCJ area F7,14.285,31.05,6,quartz,NA
1422,20098,BCJ area F7,14.11,31.05,6,quartz,NA
2063,20688,BCJ area F7,13.1,31.05,6,quartz,Flake local quartz
2048,20673,BCJ area F7,13.25,31.05,6,quartz,Flake local quartz
2043,20668,BCJ area F7,13.7,31.05,6,quartz,Core local quartz
2064,20689,BCJ area F7,13.95,31.05,6,quartz,Flake local quartz
3526,22151,BCJ area F7,12.1,31.05,6,quartz,Flake local quartz
3511,22136,BCJ area F7,12.25,31.05,6,quartz,Flake local quartz
3506,22131,BCJ area F7,12.7,31.05,6,quartz,Core local quartz
3527,22152,BCJ area F7,12.95,31.05,6,quartz,Flake local quartz
3935,22521,BCJ area F7,11.7,31.05,6,quartz,Flake local quartz
3940,22526,BCJ area F7,11.25,31.05,4,quartz,NA
3955,22541,BCJ area F7,11.1,31.05,6,quartz,NA
3956,22542,BCJ area F7,11.95,31.05,6,quartz,NA
1540,20165,BCJ area F7,14.175,31.06,6,quartz,NA
1289,20032,BCJ area F7,14.14,31.08,6,NA,NA
1551,20176,BCJ area F7,14.255,31.09,6,quartz,NA
936,19561,BCJ area F7,15.595,31.095,6,quartz,Flake local quartz
991,19616,BCJ area F7,16.95,31.095,4,quartz,NA
2041,20666,BCJ area F7,13.95,31.095,6,quartz,Flake local quartz
3504,22129,BCJ area F7,12.95,31.095,6,quartz,Flake local quartz
3933,22519,BCJ area F7,11.95,31.095,6,quartz,Flake local quartz
5372,NA,NA,11,31.1,NA,NA,Excavation boundary
955,19580,BCJ area F7,15.55,31.1,4,quartz,NA
961,19586,BCJ area F7,15.1,31.1,4,quartz,NA
1294,19915,BCJ area F7,14.2646,31.1,4,quartz,Core local quartz
1512,20143,BCJ area F7,14.846,31.1,6,quartz,NA
1524,20149,BCJ area F7,14.82,31.1,6,quartz,NA
1522,20148,BCJ area F7,14.27,31.1,6,quartz,NA
1537,20162,BCJ area F7,14.265,31.1,6,quartz,NA
1476,20125,BCJ area F7,14.12,31.1,6,quartz,NA
2066,20691,BCJ area F7,13.1,31.1,6,quartz,Flake local quartz
2060,20685,BCJ area F7,13.55,31.1,6,quartz,Flake local quartz
3529,22154,BCJ area F7,12.1,31.1,6,quartz,Flake local quartz
3523,22148,BCJ area F7,12.55,31.1,6,quartz,Flake local quartz
3952,22538,BCJ area F7,11.55,31.1,6,quartz,NA
5234,NA,NA,17,31.1,NA,NA,Excavation boundary
1345,19941,BCJ area F7,14.355,31.115,4,quartz,NA
1538,20163,BCJ area F7,14.17,31.12,6,quartz,NA
1495,20016,BCJ area F7,14.85,31.14,8,quartz,NA
1433,19985,BCJ area F7,14.115,31.14,4,quartz,NA
1287,20031,BCJ area F7,14.6,31.145,6,silcrete,NA
941,19566,BCJ area F7,15.11,31.15,6,quartz,Flake local quartz
969,19594,BCJ area F7,15.8,31.15,6,quartz,NA
974,19599,BCJ area F7,15.35,31.15,6,quartz,NA
996,19621,BCJ area F7,17,31.15,4,quartz,NA
1359,20067,BCJ area F7,14.819,31.15,6,quartz,Backed artefact local quartz
1296,20035,BCJ area F7,14,31.15,6,quartz,Flake local quartz
2079,20704,BCJ area F7,13.35,31.15,6,quartz,Flake local quartz
2074,20699,BCJ area F7,13.8,31.15,6,quartz,Backed artefact local quartz
2046,20671,BCJ area F7,13.95,31.15,6,quartz,Flake local quartz
2094,20719,BCJ area F7,13.2,31.15,4,quartz,NA
2095,20720,BCJ area F7,13.9,31.15,4,quartz,NA
3537,22162,BCJ area F7,12.8,31.15,4,quartz,NA
3542,22167,BCJ area F7,12.35,31.15,4,quartz,NA
3557,22182,BCJ area F7,12.2,31.15,6,quartz,NA
3558,22183,BCJ area F7,12.9,31.15,6,quartz,NA
3509,22134,BCJ area F7,12.1,31.15,6,quartz,NA
3938,22524,BCJ area F7,11.2,31.15,6,quartz,Flake local quartz
1351,19944,BCJ area F7,14.38,31.155,4,quartz,NA
1358,20066,BCJ area F7,14.8694,31.16,6,quartz,Flake local quartz
975,19600,BCJ area F7,15.35,31.18,6,quartz,NA
1349,19943,BCJ area F7,14.51,31.18,4,quartz,NA
2080,20705,BCJ area F7,13.35,31.18,6,quartz,Flake local quartz
3543,22168,BCJ area F7,12.35,31.18,4,quartz,NA
967,19592,BCJ area F7,16,31.195,6,quartz,NA
2072,20697,BCJ area F7,13.99,31.195,6,quartz,Flake local quartz
3535,22160,BCJ area F7,12.5,31.195,4,quartz,NA
5371,NA,NA,11,31.2,NA,NA,Excavation boundary
943,19568,BCJ area F7,15.25,31.2,6,quartz,Flake local quartz
935,19560,BCJ area F7,15.35,31.2,6,quartz,Flake local quartz
946,19571,BCJ area F7,15.37,31.2,6,quartz,Flake local quartz
990,19615,BCJ area F7,16.35,31.2,6,silcrete,NA
1001,19626,BCJ area F7,16.7,31.2,6,quartz,NA
1297,19917,BCJ area F7,14.3024,31.2,4,quartz,Flake local quartz
1326,20050,BCJ area F7,14.2016,31.2,6,quartz,Flake local quartz
1509,20023,BCJ area F7,14.94,31.2,8,quartz,NA
1504,20139,BCJ area F7,14.752,31.2,6,quartz,NA
1499,20018,BCJ area F7,14.611,31.2,8,quartz,NA
1330,19933,BCJ area F7,14.4284,31.2,8,silcrete,NA
2040,20665,BCJ area F7,13.35,31.2,6,quartz,Flake local quartz
2051,20676,BCJ area F7,13.7,31.2,6,quartz,Flake local quartz
2091,20716,BCJ area F7,13.65,31.2,4,quartz,NA
2097,20722,BCJ area F7,13.2,31.2,4,quartz,NA
3503,22128,BCJ area F7,12.35,31.2,6,quartz,Flake local quartz
3514,22139,BCJ area F7,12.7,31.2,6,quartz,Flake local quartz
3554,22179,BCJ area F7,12.65,31.2,6,quartz,NA
3560,22185,BCJ area F7,12.2,31.2,6,quartz,NA
3932,22518,BCJ area F7,11.35,31.2,6,quartz,Core local quartz
3943,22529,BCJ area F7,11.7,31.2,4,quartz,NA
5235,NA,NA,17,31.2,NA,NA,Excavation boundary
1357,19947,BCJ area F7,14.615,31.22,4,quartz,NA
1365,19951,BCJ area F7,14.705,31.23,4,quartz,NA
1532,20157,BCJ area F7,14.13,31.24,6,quartz,NA
1328,19932,BCJ area F7,14.4032,31.24,8,silcrete,NA
1363,19950,BCJ area F7,14.225,31.24,4,quartz,NA
972,19597,BCJ area F7,15.15,31.25,6,quartz,NA
1298,20036,BCJ area F7,14.567,31.25,6,quartz,Flake local quartz
1381,19959,BCJ area F7,14.83,31.25,4,quartz,NA
1560,20185,BCJ area F7,14.22,31.25,6,quartz,NA
2077,20702,BCJ area F7,13.15,31.25,6,quartz,Flake local quartz
2105,20730,BCJ area F7,13.9,31.25,4,quartz,NA
2110,20735,BCJ area F7,13.45,31.25,4,quartz,NA
2125,20750,BCJ area F7,13.3,31.25,6,quartz,NA
2126,20751,BCJ area F7,13.92,31.25,6,quartz,NA
2128,20753,BCJ area F7,13.25,31.25,6,quartz,NA
2159,20784,BCJ area F7,13.35,31.25,6,quartz,NA
3540,22165,BCJ area F7,12.15,31.25,4,quartz,NA
3568,22193,BCJ area F7,12.9,31.25,6,quartz,NA
3573,22198,BCJ area F7,12.45,31.25,6,quartz,NA
1377,19957,BCJ area F7,14.25,31.255,4,quartz,NA
1332,20053,BCJ area F7,14.7812,31.26,6,quartz,Flake local quartz
1364,20069,BCJ area F7,14.0378,31.26,6,quartz,Flake local quartz
1405,19971,BCJ area F7,14.285,31.27,4,quartz,NA
1347,19942,BCJ area F7,14.48,31.275,4,quartz,NA
1411,19974,BCJ area F7,14.875,31.28,4,quartz,NA
2111,20736,BCJ area F7,13.45,31.28,4,quartz,NA
3574,22199,BCJ area F7,12.45,31.28,6,quartz,NA
1396,20085,BCJ area F7,14.6552,31.284,6,quartz,Flake local quartz
1506,20140,BCJ area F7,14.9,31.29,6,quartz,NA
1484,20129,BCJ area F7,14.8,31.29,6,quartz,NA
2103,20728,BCJ area F7,13.29,31.295,4,quartz,NA
3566,22191,BCJ area F7,12.29,31.295,6,quartz,NA
5370,NA,NA,11,31.3,NA,NA,Excavation boundary
956,19581,BCJ area F7,15.3,31.3,4,quartz,NA
966,19591,BCJ area F7,15.45,31.3,6,quartz,NA
977,19602,BCJ area F7,15.8,31.3,6,quartz,NA
1299,19918,BCJ area F7,14.441,31.3,4,quartz,Core local quartz
1324,20049,BCJ area F7,14.1764,31.3,6,quartz,Flake local quartz
1369,19953,BCJ area F7,14.57,31.3,4,quartz,NA
1514,20144,BCJ area F7,14.14,31.3,6,quartz,NA
2061,20686,BCJ area F7,13.3,31.3,6,quartz,Flake local quartz
2071,20696,BCJ area F7,13.45,31.3,6,quartz,Flake local quartz
2082,20707,BCJ area F7,13.8,31.3,6,quartz,Flake local quartz
2122,20747,BCJ area F7,13.75,31.3,6,quartz,NA
2136,20761,BCJ area F7,13.95,31.3,6,quartz,NA
2141,20766,BCJ area F7,13.5,31.3,6,quartz,NA
2156,20781,BCJ area F7,13.35,31.3,6,quartz,NA
2157,20782,BCJ area F7,13.73,31.3,6,quartz,NA
2167,20792,BCJ area F7,13.98,31.3,6,quartz,NA
2172,20797,BCJ area F7,13.6,31.3,6,quartz,NA
