order,SpecimenID,Image.J.ID,Site,Pit,X,Y,Spit,TP.spit,Category,Raw.material,artefact,Key,activity_area,Nodule,Retouch,Use wear,CONJOIN SET,Breakage
1,1625,,BCJ area G,G9Y,14.23,20.47,4,2 (10-20cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1630,,BCJ area G,G9Y,14.69,20.61,6,3 (20-30cm),Flake,silcrete,Scraper,Scraper imported,Area 1,ISOSILC,unifacial,Possible,NA,2
1,1631,,BCJ area G,G9Y,14.94,20.86,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,Yes 1 edge,NA,1
1,1632,,BCJ area G,G9Y,14.27,20.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,1
1,1633,,BCJ area G,G9Y,14.27,20.3,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1634,,BCJ area G,G9Y,14.51,20.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1635,,BCJ area G,G9Y,14.69,20.67,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1636,,BCJ area G,G9Y,14.94,20.92,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1637,,BCJ area G,G9Y,14.28,20.67,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,3
1,1638,,BCJ area G,G9Y,14.61,20.4,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1639,,BCJ area G,G9Y,14.01,20.77,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1640,,BCJ area G,G9Y,14.01,20.4,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1641,,BCJ area G,G9Y,14.26,20.65,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RD,1
1,1642,,BCJ area G,G9Y,14.5,20.3,6,3 (20-30cm),Flake,chert,Backed artefact,Backed artefact imported,Area 1,ISOCHERT,backed,Possible,NA,1
1,1645,,BCJ area G,G9Y,14.81,20.5,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1646,,BCJ area G,G9Y,14.21,20.91,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1647,,BCJ area G,G9Y,14.46,20.92,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1648,,BCJ area G,G9Y,14.22,20.11,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1649,,BCJ area G,G9Y,14.46,20.32,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,G4F,1
1,1650,,BCJ area G,G9Y,14.28,20.16,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,1
1,1651,,BCJ area G,G9Y,14.52,20.37,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1652,,BCJ area G,G9Y,14.7,20.53,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1653,,BCJ area G,G9Y,14.45,20.28,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1655,,BCJ area G,G9Y,14.4,20.26,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1656,,BCJ area G,G9Y,14.04,20.63,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1657,,BCJ area G,G9Y,14.04,20.26,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1658,,BCJ area G,G9Y,14.29,20.51,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1659,,BCJ area G,G9Y,14.47,20.67,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AH,1
1,1660,,BCJ area G,G9Y,14.22,20.42,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,3
1,1661,,BCJ area G,G9Y,14.05,20.67,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,1
1,1662,,BCJ area G,G9Y,14.07,20.09,8,4 (30-40cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1663,,BCJ area G,G9Y,14.31,20.3,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1664,,BCJ area G,G9Y,14.49,20.46,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1665,,BCJ area G,G9Y,14.54,20.71,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RG,3
1,1666,,BCJ area G,G9Y,14.08,20.46,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1667,,BCJ area G,G9Y,14.11,20.19,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1668,,BCJ area G,G9Y,14.05,20.56,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1669,,BCJ area G,G9Y,14.49,20.19,8,4 (30-40cm),"Angular shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,,,NA,
1,1670,,BCJ area G,G9Y,14.74,20.44,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RF,3
1,1671,,BCJ area G,G9Y,14.92,20.6,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1672,,BCJ area G,G9Y,14.05,20.85,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1673,,BCJ area G,G9Y,14.5,20.6,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,3
1,1674,,BCJ area G,G9Y,14.82,20.29,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AQ,3
1,1675,,BCJ area G,G9Y,14.22,20.7,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,3
1,1676,,BCJ area G,G9Y,14.47,20.95,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1677,,BCJ area G,G9Y,14.23,20.14,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1678,,BCJ area G,G9Y,14.47,20.35,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RG,3
1,1679,,BCJ area G,G9Y,14.29,20.19,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1681,,BCJ area G,G9Y,14.1,20.2,8,4 (30-40cm),Flake,silcrete,Backed artefact flake blank,Flake local G4,Area 1,ISOSILC,no,No,NA,3
1,1682,,BCJ area G,G9Y,14.8,20.6,8,4 (30-40cm),Flake,chert,Backed artefact,Backed artefact imported,Area 1,ISOCHERT,backed,Possible,NA,1
1,1685,,BCJ area G,G9Y,14,20,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1686,,BCJ area G,G9Y,14.1,20.29,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1688,,BCJ area G,G9Y,14.53,20.7,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1690,,BCJ area G,G9Y,14.11,20.7,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1695,,BCJ area G,G9Y,14.35,20.76,12,6 (50-60cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1699,,BCJ area G,G9Z,15,20,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,G4MF,3
1,1700,,BCJ area G,G9Z,15.44,20.21,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,G4MF,3
1,1703,,BCJ area G,G9Z,15.01,20.37,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1704,,BCJ area G,G9Z,15.94,20.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1705,,BCJ area G,G9Z,15.24,20.47,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1706,,BCJ area G,G9Z,15.14,20.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1707,,BCJ area G,G9Z,15.69,20.35,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1708,,BCJ area G,G9Z,15.47,20.51,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1711,,BCJ area G,G9Z,15.75,20.2,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,G4AO,3
1,1712,,BCJ area G,G9Z,15.25,20.61,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,2
1,1713,,BCJ area G,G9Z,15.4,20.86,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1714,,BCJ area G,G9Z,15.26,20.05,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1715,,BCJ area G,G9Z,15.4,20.26,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1716,,BCJ area G,G9Z,15.92,20.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1717,,BCJ area G,G9Z,15.46,20.31,6,3 (20-30cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1718,,BCJ area G,G9Z,15.64,20.47,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,1719,,BCJ area G,G9Z,15.89,20.72,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1720,,BCJ area G,G9Z,15.33,20.47,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1721,,BCJ area G,G9Z,15.86,20.2,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1722,,BCJ area G,G9Z,15.36,20.57,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1723,,BCJ area G,G9Z,15.46,20.2,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RE,3
1,1724,,BCJ area G,G9Z,15.51,20.45,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1725,,BCJ area G,G9Z,15.69,20.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RC,3
1,1726,,BCJ area G,G9Z,15.84,20.86,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,1727,,BCJ area G,G9Z,15.57,20.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1728,,BCJ area G,G9Z,15.47,20.3,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1729,,BCJ area G,G9Z,15.91,20.51,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4mis,no,No,NA,1
1,1730,,BCJ area G,G9Z,15.69,20.67,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4G,3
1,1731,,BCJ area G,G9Z,15.84,20.92,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1732,,BCJ area G,G9Z,15.58,20.67,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1733,,BCJ area G,G9Z,15.61,20.4,8,4 (30-40cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1734,,BCJ area G,G9Z,15.01,20.77,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1735,,BCJ area G,G9Z,15.01,20.4,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1736,,BCJ area G,G9Z,15.46,20.65,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,3
1,1737,,BCJ area G,G9Z,15.94,20.81,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,1738,,BCJ area G,G9Z,15.69,20.65,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1739,,BCJ area G,G9Z,15.92,20.81,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1740,,BCJ area G,G9Z,15.81,20.5,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1741,,BCJ area G,G9Z,15.21,20.91,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,1742,,BCJ area G,G9Z,15.46,21.16,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AK,3
1,1743,,BCJ area G,G9Z,15.32,20.35,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,2
1,1744,,BCJ area G,G9Z,15.46,20.56,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1745,,BCJ area G,G9Z,15.58,20.4,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1746,,BCJ area G,G9Z,15.52,20.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1747,,BCJ area G,G9Z,15.7,20.77,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1748,,BCJ area G,G9Z,15.45,20.52,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1749,,BCJ area G,G9Z,15.59,20.77,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,1
1,1750,,BCJ area G,G9Z,15.4,20.5,10,5 (40-50cm),Flake,silcrete,Backed artefact,Backed artefact imported,Area 1,ISOSILC,backed,Yes multiple edges,NA,1
1,1751,,BCJ area G,G9Z,15.14,20.87,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1752,,BCJ area G,G9Z,15.14,20.5,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1754,,BCJ area G,G9Z,15.47,20.91,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1755,,BCJ area G,G9Z,15.32,20.66,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1756,,BCJ area G,G9Z,15.15,20.91,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1765,,BCJ area G,G9Z,15.29,20.01,12,6 (50-60cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,NA,1
1,1767,,BCJ area G,G9Z,15.76,20.36,12,6 (50-60cm),"Angular shatter, non-diagnostic",silcrete,,Flake local G4,Area 1,G4,no,No,NA,
1,1796,,BCJ area G,G16C,15.15,20.77,8,4 (30-40cm),Flake,chert,,Flake local G4,Area 1,possISOCHERT,no,No,NA,3
1,1822,,BCJ area G,G16G,4.44,20.48,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,2
1,1831,,BCJ area G,G16H,8.25,20.25,8,4 (30-40cm),Flake,chert,,Flake local G4,Area 1,possISOCHERT,no,No,NA,1
1,1832,,BCJ area G,G16I,10,20,4,2 (10-20cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,1837,,BCJ area G,G16I,10.25,20.69,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1843,,BCJ area G,G16J,11,20,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,NA,3
1,1844,,BCJ area G,G16J,11.25,20.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1845,,BCJ area G,G16J,11.43,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1848,,BCJ area G,G16J,11.26,20.66,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4D,1
1,1851,,BCJ area G,G16J,11.73,20.15,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1853,,BCJ area G,G16J,11.53,20.21,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1855,,BCJ area G,G16J,11.17,20.31,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1859,,BCJ area G,G16J,11.27,20.27,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AS,3
1,1860,,BCJ area G,G16J,11.45,20.43,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AS,3
1,1863,,BCJ area G,G16K,12,20,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,2
1,1864,,BCJ area G,G16K,12.215,20.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,3
1,1865,,BCJ area G,G16K,12.465,20.5,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RF,3
1,1866,,BCJ area G,G16K,12.715,20.74,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RB,3
1,1867,,BCJ area G,G16K,12.785,20.2,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4M,no,No,G4MB,3
1,1868,,BCJ area G,G16K,12.215,20.74,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,1869,,BCJ area G,G16K,12.465,20.15,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1870,,BCJ area G,G16K,12.465,20.84,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,1871,,BCJ area G,G16K,12.365,20.15,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2227,,BCJ area G,G18A,18.65,20.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4G,1
1,2228,,BCJ area G,G18A,18.93,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2229,,BCJ area G,G18A,18.98,20.66,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2230,,BCJ area G,G18A,18.01,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2235,,BCJ area G,G18A,18.31,20.05,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2236,,BCJ area G,G18A,18.66,20.76,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4T,3
1,2237,,BCJ area G,G18A,18.16,20.56,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2238,,BCJ area G,G18A,18.02,20.02,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2243,,BCJ area G,G18A,18.81,20.12,8,4 (30-40cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,Possible,NA,1
1,2244,,BCJ area G,G18A,18.81,20.12,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,NA,3
1,2245,,BCJ area G,G18A,18.52,20.48,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,NA,3
1,2246,,BCJ area G,G18A,18.46,20.12,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AQ,3
1,2247,,BCJ area G,G18A,18.72,20.58,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,2248,,BCJ area G,G18A,18.32,20.38,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2249,,BCJ area G,G18A,18.28,20.58,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2250,,BCJ area G,G18A,18.14,20.58,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2251,,BCJ area G,G18A,18.79,20.83,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2256,,BCJ area G,G18A,18.58,20.68,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2257,,BCJ area G,G18A,18.28,20.68,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2258,,BCJ area G,G18A,18.44,20.83,10,5 (40-50cm),Flake,silcrete,,Flake local G4,Area 1,G4MIS,no,No,NA,1
1,2261,,BCJ area G,G18B,19.25,20.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AL,3
1,2262,,BCJ area G,G18B,19.43,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,6
1,2263,,BCJ area G,G18B,19.68,20.66,4,2 (10-20cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,2274,,BCJ area G,G18B,19.5,20.3,6,3 (20-30cm),Flake,silcrete,Scraper,Scraper imported,Area 1,ISOSILC,unifacial,Yes multiple edges,NA,1
1,2275,,BCJ area G,G18B,19.69,20.12,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2276,,BCJ area G,G18B,19.49,20.12,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2277,,BCJ area G,G18B,19.03,20.43,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,4
1,2284,,BCJ area G,G18B,19.5,20.6,8,4 (30-40cm),Flake,silcrete,Scraper,Scraper imported,Area 1,ISOSILC,unifacial,Yes multiple edges,NA,1
1,2287,,BCJ area G,G18C,20,20,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2288,,BCJ area G,G18C,20.25,20.25,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,NA,1
1,2289,,BCJ area G,G18C,20.43,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4L,3
1,2290,,BCJ area G,G18C,20.68,20.66,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2293,,BCJ area G,G18C,20.39,20.51,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2296,,BCJ area G,G18C,20.5,20.1,6,3 (20-30cm),Flake,chert,Backed artefact,Backed artefact imported,Area 1,ISOCHERT,backed,Possible,NA,1
1,2297,,BCJ area G,G18C,20.26,20.76,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AC,1
1,2327,,BCJ area G,G18E,22.43,20.41,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2407,,BCJ area G,G18M,19.12,17.37,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AA,3
1,2408,,BCJ area G,G18M,19.6,17.8,4,2 (10-20cm),FP flaked piece,chert,,Flake local G4,Area 1,ISOCHERTmis,no,,NA,
1,2410,,BCJ area G,G18M,19.88,17.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RB,1
1,2416,,BCJ area G,G18M,19.29,17.51,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,1
1,2417,,BCJ area G,G18M,19.75,17.2,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Yes 1 edge,G4D,1
1,2418,,BCJ area G,G18M,19.95,17.61,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AI,3
1,2419,,BCJ area G,G18M,19.4,17.86,8,4 (30-40cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,Possible,G4Q,1
1,2490,,BCJ area G,G19E,17.98,13.1,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4F,1
1,2614,,BCJ area G,G20A,15,17,2,1 (0-10cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2616,,BCJ area G,G20A,15.42,17.47,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,2617,,BCJ area G,G20A,15.67,17.92,4,2 (10-20cm),Flake,silcrete,Backed artefact,Backed artefact local G4,Area 1,G4,backed,No,NA,3
1,2618,,BCJ area G,G20A,15.01,17.47,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2619,,BCJ area G,G20A,15.98,17.01,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4E,3
1,2620,,BCJ area G,G20A,15.38,17.67,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2621,,BCJ area G,G20A,15.28,17.1,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2622,,BCJ area G,G20A,15.53,17.45,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4AD,3
1,2623,,BCJ area G,G20A,15.71,17.71,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4R,no,No,G4RA,1
1,2624,,BCJ area G,G20A,15.96,17.46,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4H,3
1,2625,,BCJ area G,G20A,15.29,17.71,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2626,,BCJ area G,G20A,15.75,17.2,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2627,,BCJ area G,G20A,15.15,17.81,4,2 (10-20cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,NA,3
1,2632,,BCJ area G,G20A,15.01,17.02,6,3 (20-30cm),Flake,silcrete,,Flake local G4,Area 1,G4,no,No,G4D,3
