order,Image.J.ID,SpecimenID,Site,notX,notY,Pit,X,Y,first.pit,TP.spit,Spit,Weight,Raw.material,Category,Hue.1,Key,Key_don't plot,Nodule,Breakage,LONG.TRAN.Breakage.type,Cortex,Cortex.col,Retouch,Use.wear,Dors.scar.term,bipolar,Notes,Potlid,Core,Area,Max.Length,Max.Width,FeretX,FeretY,Feret.angle,Perimeter,Round,X.1,Y.1,Image,FQAFP.cat.d,Sed..Col..No.,Nodule.Image,Lustre,Colour.uniformity,Texture,Chroma.1,Hue.2,Chroma.2,Hue.3,Chroma.3,Grain.uniformity,Matrix.grain.size,Largest.grains,Depth..mm.,Platform,O.hang.rem.,Plat.crushing,Termination,Dorsal.scars,Perc..length,Platform.width,Max.P.width,Termination.width,Plat.thick,Max.thick,Date.of.entry,Crazing,Crenated,Ext..Plat..Angle,Arris,confidence,Break.width.prox.,Break.width.distal,Break.width.long.,Plotted
3613,34,22238,BCJ area F7,NA,NA,F68,12.9,30.8,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3968,11,22554,BCJ area F7,NA,NA,F78,11.6,30.8,NA,3 (20-30cm),6,1.3,quartz,C Core,TRANSLUCENT,Core local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.938,18.951,11.169,69.5,6.25,126.416,53.527,0.546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3977,20,22563,BCJ area F7,NA,NA,F78,11.25,30.8,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3980,23,22566,BCJ area F7,NA,NA,F78,11.8,30.8,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
5201,NA,NA,NA,NA,NA,NA,20,30.8,NA,NA,NA,NA,NA,NA,NA,Excavation boundary,Excavation boundary,line,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1903,173,20528,BCJ area F7,NA,NA,F57,13.35,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1909,179,20534,BCJ area F7,NA,NA,F57,13.35,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1916,186,20541,BCJ area F7,NA,NA,F57,13.73,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1999,269,20624,BCJ area F7,NA,NA,F57,13.51,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2003,273,20628,BCJ area F7,NA,NA,F57,13.66,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2011,281,20636,BCJ area F7,NA,NA,F57,13.61,30.82,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1271,113,19896,BCJ area F7,NA,NA,F53,14.05,30.83,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1843,113,20468,BCJ area F7,NA,NA,F57,13.5,30.83,NA,3 (20-30cm),6,0.57,quartz,FP flaked piece,MEDIUM,Flake local quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.438,16.447,11.702,194.25,31.75,70.463,54.441,0.672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1874,144,20499,BCJ area F7,NA,NA,F57,13.6,30.83,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1966,236,20591,BCJ area F7,NA,NA,F57,13.45,30.84,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1975,245,20600,BCJ area F7,NA,NA,F57,13.45,30.84,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
529,8,19154,BCJ area F7,NA,NA,f32,17.1,30.85,NA,2 (10-20cm),4,0.01,quartz,NA,FINE,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.812,5.836,4.361,85.25,62,170.134,16.607,0.773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
561,8,19186,BCJ area F7,NA,NA,F34,16.1,30.85,NA,2 (10-20cm),4,0.19,quartz,Flake,MEDIUM,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.438,9.1,6.668,96.5,88.25,74.055,25.728,0.766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
916,55,19541,BCJ area F7,NA,NA,F48,15.1,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
920,59,19545,BCJ area F7,NA,NA,F48,15.55,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
927,66,19552,BCJ area F7,NA,NA,F48,15.5,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1166,8,19791,BCJ area F7,NA,NA,F53,14.81,30.85,NA,3 (20-30cm),6,0.33,quartz,Flake,FINE,Flake local quartz,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.375,12.75,7.655,42,161.25,118.072,37.885,0.585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1276,118,19901,BCJ area F7,NA,NA,F53,14.9,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1272,114,19897,BCJ area F7,NA,NA,F53,14.75,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1239,81,19864,BCJ area F7,NA,NA,F53,14.65,30.85,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1217,59,19842,BCJ area F7,NA,NA,F53,14.55,30.85,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1224,66,19849,BCJ area F7,NA,NA,F53,14.5,30.85,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1738,8,20363,BCJ area F7,NA,NA,F57,13.1,30.85,NA,2 (10-20cm),4,0.34,quartz,Flake,FINE,Flake local quartz,NA,NA,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.25,12.947,7.75,129,249.25,79.992,36.617,0.567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1785,55,20410,BCJ area F7,NA,NA,F57,13.1,30.85,NA,3 (20-30cm),6,1.07,quartz,Flake,FINE,Flake local quartz,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.062,21.467,14.395,52.5,125.5,75.155,64.062,0.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1796,66,20421,BCJ area F7,NA,NA,F57,13.5,30.85,NA,3 (20-30cm),6,0.34,quartz,Flake,FINE,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.438,16.621,9.016,25.5,98.5,46.219,43.931,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1789,59,20414,BCJ area F7,NA,NA,F57,13.55,30.85,NA,3 (20-30cm),6,0.53,quartz,Flake,FINE,Flake local quartz,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.75,16.728,10.75,116.5,118,170.538,58.906,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1811,81,20436,BCJ area F7,NA,NA,F57,13.65,30.85,NA,3 (20-30cm),6,0.17,quartz,Flake,FINE,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.812,14.076,7.606,63.75,63,123.408,39.688,0.507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1844,114,20469,BCJ area F7,NA,NA,F57,13.75,30.85,NA,3 (20-30cm),6,0.06,quartz,Flake,FINE,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.438,13.861,4.179,12.25,4.25,97.253,33.703,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1848,118,20473,BCJ area F7,NA,NA,F57,13.9,30.85,NA,3 (20-30cm),6,0.29,quartz,Flake,MEDIUM,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.812,11.673,9.453,62,16.75,43.264,35.92,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1875,145,20500,BCJ area F7,NA,NA,F57,13.85,30.85,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1879,149,20504,BCJ area F7,NA,NA,F57,13.92,30.85,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3587,8,22212,BCJ area F7,NA,NA,F68,12.1,30.85,NA,3 (20-30cm),6,3.3,quartz,Flake,MEDIUM,Flake local quartz,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,279.312,24.664,18.403,116.25,84.75,79.487,79.326,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
3965,8,22551,BCJ area F7,NA,NA,F78,11.1,30.85,NA,3 (20-30cm),6,1.78,chert,Flake,NA,NA,NA,AMBIG,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303.062,23.071,16.869,13.25,35.5,60.101,70.845,0.782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1887,157,20512,BCJ area F7,NA,NA,F57,13.85,30.87,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1982,252,20607,BCJ area F7,NA,NA,F57,13.31,30.87,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2017,287,20642,BCJ area F7,NA,NA,F57,13.21,30.87,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
2025,295,20650,BCJ area F7,NA,NA,F57,13.86,30.87,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1181,23,19806,BCJ area F7,NA,NA,F53,14.0284,30.88,NA,3 (20-30cm),6,0.16,quartz,Flake,FINE,Flake local quartz,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.875,12.334,5.519,133.5,90,72.3,33.92,0.417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
5374,NA,NA,NA,NA,NA,NA,11,30.9,NA,NA,NA,NA,NA,NA,NA,Excavation boundary,Excavation boundary,line,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,42,19528,BCJ area F7,NA,NA,F48,15.7,30.9,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
912,51,19537,BCJ area F7,NA,NA,F48,15.35,30.9,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
915,54,19540,BCJ area F7,NA,NA,F48,15.1,30.9,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
926,65,19551,BCJ area F7,NA,NA,F48,16,30.9,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1199,41,19824,BCJ area F7,NA,NA,F53,14.2142,30.9,NA,3 (20-30cm),6,0.08,quartz,Flake,FINE,Flake local quartz,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.812,13.038,6.225,23,20.75,57.529,34.835,0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1223,65,19848,BCJ area F7,NA,NA,F53,14.8,30.9,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1270,112,19895,BCJ area F7,NA,NA,F53,14.07,30.9,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1286,128,19911,BCJ area F7,NA,NA,F53,14.65,30.9,NA,4 (30-40cm),8,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1255,97,19880,BCJ area F7,NA,NA,F53,14.55,30.9,NA,3 (20-30cm),6,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
1209,51,19834,BCJ area F7,NA,NA,F53,14.35,30.9,NA,2 (10-20cm),4,0.05,quartz,quartz,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/09/2015,NA,NA,NA,NA,NA,NA,NA,NA,No
