order,Image.J.ID,SpecimenID,Site,notX,notY,X,Y,Spit,Raw.material,Key
1389,52,19963,BCJ area F7,NA,NA,14.64,31.37,4,quartz,NA
1418,66,20096,BCJ area F7,NA,NA,14.675,31.375,6,quartz,NA
1314,14,20044,BCJ area F7,NA,NA,14.2772,31.385,6,quartz,Flake local quartz
1383,49,19960,BCJ area F7,NA,NA,14.265,31.39,4,quartz,NA
1386,50,20080,BCJ area F7,NA,NA,14.7434,31.39,6,quartz,Flake local quartz
1552,147,20177,BCJ area F7,NA,NA,14.893,31.39,6,quartz,NA
1542,137,20167,BCJ area F7,NA,NA,14.135,31.39,6,quartz,NA
1343,29,19940,BCJ area F7,NA,NA,14.345,31.4,4,quartz,NA
5369,NA,NA,NA,NA,NA,11,31.4,NA,NA,Excavation boundary
939,10,19564,BCJ area F7,NA,NA,15.05,31.4,6,quartz,Flake local quartz
994,10,19619,BCJ area F7,NA,NA,16.05,31.4,4,quartz,NA
1325,20,19931,BCJ area F7,NA,NA,14.9828,31.4,4,quartz,Flake local quartz
1368,41,20071,BCJ area F7,NA,NA,14.882,31.4,6,quartz,Flake local quartz
1302,8,20038,BCJ area F7,NA,NA,14.567,31.4,6,quartz,Flake local quartz
1553,148,20178,BCJ area F7,NA,NA,14.9,31.4,6,quartz,NA
1303,9,19920,BCJ area F7,NA,NA,14.5544,31.4,4,quartz,Flake local quartz
1515,115,20026,BCJ area F7,NA,NA,14.71,31.4,8,quartz,NA
1488,101,20131,BCJ area F7,NA,NA,14.115,31.4,6,quartz,NA
1523,119,20030,BCJ area F7,NA,NA,14.1,31.4,8,quartz,NA
2044,10,20669,BCJ area F7,NA,NA,13.05,31.4,6,quartz,Flake local quartz
2092,58,20717,BCJ area F7,NA,NA,13.4,31.4,4,quartz,NA
2102,68,20727,BCJ area F7,NA,NA,13.55,31.4,4,quartz,NA
2113,79,20738,BCJ area F7,NA,NA,13.9,31.4,4,quartz,NA
2139,105,20764,BCJ area F7,NA,NA,13.3,31.4,6,quartz,NA
2170,136,20795,BCJ area F7,NA,NA,13.4,31.4,6,quartz,NA
3507,10,22132,BCJ area F7,NA,NA,12.05,31.4,6,quartz,Core local quartz
3555,58,22180,BCJ area F7,NA,NA,12.4,31.4,6,quartz,NA
3565,68,22190,BCJ area F7,NA,NA,12.55,31.4,6,quartz,NA
3576,79,22201,BCJ area F7,NA,NA,12.9,31.4,6,quartz,NA
3936,10,22522,BCJ area F7,NA,NA,11.05,31.4,6,quartz,Core local quartz
5237,NA,NA,NA,NA,NA,17,31.4,NA,NA,Excavation boundary
1517,116,20027,BCJ area F7,NA,NA,14.85,31.42,8,quartz,NA
1444,79,20109,BCJ area F7,NA,NA,14.13,31.42,6,quartz,NA
1362,38,20068,BCJ area F7,NA,NA,14,31.421,6,quartz,Flake local quartz
1399,57,19968,BCJ area F7,NA,NA,14.605,31.425,4,quartz,NA
1416,65,20095,BCJ area F7,NA,NA,14.585,31.43,6,quartz,NA
2138,104,20763,BCJ area F7,NA,NA,13.85,31.43,6,quartz,NA
1395,55,19966,BCJ area F7,NA,NA,14.31,31.435,4,quartz,NA
1385,50,19961,BCJ area F7,NA,NA,14.59,31.445,4,quartz,NA
1425,70,19981,BCJ area F7,NA,NA,14.69,31.45,4,quartz,NA
947,18,19572,BCJ area F7,NA,NA,16,31.45,4,quartz,NA
960,31,19585,BCJ area F7,NA,NA,15.8,31.45,4,quartz,NA
965,36,19590,BCJ area F7,NA,NA,16,31.45,4,quartz,NA
973,44,19598,BCJ area F7,NA,NA,15.7,31.45,6,quartz,NA
1002,18,19627,BCJ area F7,NA,NA,17,31.45,6,quartz,NA
1304,9,20039,BCJ area F7,NA,NA,14.9324,31.45,6,quartz,Flake local quartz
1370,42,20072,BCJ area F7,NA,NA,14.5922,31.45,6,quartz,Flake local quartz
2078,44,20703,BCJ area F7,NA,NA,13.7,31.45,6,quartz,Flake local quartz
2065,31,20690,BCJ area F7,NA,NA,13.8,31.45,6,quartz,Flake local quartz
2052,18,20677,BCJ area F7,NA,NA,13.96,31.45,6,quartz,Flake local quartz
2070,36,20695,BCJ area F7,NA,NA,13.98,31.45,6,quartz,Flake local quartz
2133,99,20758,BCJ area F7,NA,NA,13.6,31.45,6,quartz,NA
2144,110,20769,BCJ area F7,NA,NA,13.95,31.45,6,quartz,NA
2164,130,20789,BCJ area F7,NA,NA,13.7,31.45,6,quartz,NA
2175,141,20800,BCJ area F7,NA,NA,13.92,31.45,6,quartz,NA
3515,18,22140,BCJ area F7,NA,NA,12.2,31.45,6,quartz,Core local quartz
3528,31,22153,BCJ area F7,NA,NA,12.8,31.45,6,quartz,Flake local quartz
3533,36,22158,BCJ area F7,NA,NA,12.4,31.45,4,quartz,NA
3541,44,22166,BCJ area F7,NA,NA,12.7,31.45,4,quartz,NA
3944,18,22530,BCJ area F7,NA,NA,12,31.45,4,quartz,NA
3957,31,22543,BCJ area F7,NA,NA,11.8,31.45,6,quartz,NA
1421,68,19979,BCJ area F7,NA,NA,14.625,31.455,4,quartz,NA
1439,77,19988,BCJ area F7,NA,NA,14.725,31.465,4,quartz,NA
1547,142,20172,BCJ area F7,NA,NA,14.23,31.47,6,quartz,NA
1533,128,20158,BCJ area F7,NA,NA,14.195,31.47,6,quartz,NA
1408,61,20091,BCJ area F7,NA,NA,14.44,31.475,6,quartz,NA
1410,62,20092,BCJ area F7,NA,NA,14.645,31.48,6,quartz,NA
1555,150,20180,BCJ area F7,NA,NA,14.81,31.48,6,quartz,NA
1355,35,19946,BCJ area F7,NA,NA,14.41,31.485,4,quartz,NA
1394,54,20084,BCJ area F7,NA,NA,14.3654,31.486,6,quartz,Flake local quartz
1467,91,20002,BCJ area F7,NA,NA,14.765,31.49,4,quartz,NA
1354,34,19945,BCJ area F7,NA,NA,14.475,31.5,4,quartz,NA
931,2,19556,BCJ area F7,NA,NA,15.15,31.5,4,quartz,Flake local quartz
970,41,19595,BCJ area F7,NA,NA,15.15,31.5,6,quartz,NA
986,2,19611,BCJ area F7,NA,NA,16.5,31.5,4,quartz,Flake local quartz
1372,43,20073,BCJ area F7,NA,NA,14.7056,31.5,6,quartz,Flake local quartz
1306,10,20040,BCJ area F7,NA,NA,14.6804,31.5,6,quartz,Flake local quartz
1521,118,20029,BCJ area F7,NA,NA,14.5145,31.5,8,quartz,NA
1305,10,19921,BCJ area F7,NA,NA,14.504,31.5,4,quartz,Flake local quartz
1327,21,20051,BCJ area F7,NA,NA,14.4788,31.5,6,quartz,Flake local quartz
1485,100,20011,BCJ area F7,NA,NA,14.376,31.5,4,quartz,NA
1492,103,20133,BCJ area F7,NA,NA,14.295,31.5,6,quartz,NA
1374,44,20074,BCJ area F7,NA,NA,14.2394,31.5,6,quartz,Backed artefact local quartz
1531,126,20156,BCJ area F7,NA,NA,14.185,31.5,6,quartz,NA
1308,11,20041,BCJ area F7,NA,NA,14.126,31.5,6,quartz,Core local quartz
2075,41,20700,BCJ area F7,NA,NA,13.15,31.5,6,quartz,Flake local quartz
2036,2,20661,BCJ area F7,NA,NA,13.5,31.5,4,quartz,Flake local quartz
2123,89,20748,BCJ area F7,NA,NA,13.5,31.5,6,quartz,NA
2149,115,20774,BCJ area F7,NA,NA,13.9,31.5,6,quartz,NA
3499,2,22124,BCJ area F7,NA,NA,12.5,31.5,6,quartz,Flake local quartz
3538,41,22163,BCJ area F7,NA,NA,12.15,31.5,4,quartz,NA
3928,2,22514,BCJ area F7,NA,NA,11.5,31.5,4,quartz,Flake local quartz
5238,NA,NA,NA,NA,NA,17,31.5,NA,NA,Excavation boundary
5368,NA,NA,NA,NA,NA,11,31.5,NA,NA,Excavation boundary
1293,4,20034,BCJ area F7,NA,NA,14.0504,31.501,6,quartz,Backed artefact local quartz
1353,34,20064,BCJ area F7,NA,NA,14.8442,31.503,6,quartz,Backed artefact local quartz
1356,35,20065,BCJ area F7,NA,NA,14.0756,31.504,6,quartz,Flake local quartz
1361,38,19949,BCJ area F7,NA,NA,14.495,31.505,4,quartz,NA
1295,5,19916,BCJ area F7,NA,NA,14.252,31.51,4,quartz,Flake local quartz
1360,37,19948,BCJ area F7,NA,NA,14.445,31.515,4,quartz,NA
1371,43,19954,BCJ area F7,NA,NA,14.45,31.52,4,quartz,NA
1456,85,20115,BCJ area F7,NA,NA,14.73,31.525,6,quartz,NA
1428,71,20101,BCJ area F7,NA,NA,14.75,31.53,6,quartz,NA
2150,116,20775,BCJ area F7,NA,NA,13.25,31.53,6,quartz,NA
1373,44,19955,BCJ area F7,NA,NA,14.55,31.535,4,quartz,NA
1301,8,19919,BCJ area F7,NA,NA,14.5166,31.535,4,quartz,Flake local quartz
1376,45,20075,BCJ area F7,NA,NA,14.0756,31.536,6,quartz,Flake local quartz
1510,112,20142,BCJ area F7,NA,NA,14.705,31.54,6,quartz,NA
1434,74,20104,BCJ area F7,NA,NA,14.8,31.55,6,quartz,NA
945,16,19570,BCJ area F7,NA,NA,15.485,31.55,6,quartz,Flake local quartz
978,49,19603,BCJ area F7,NA,NA,15.1,31.55,6,quartz,NA
1000,16,19625,BCJ area F7,NA,NA,16.85,31.55,4,quartz,NA
1334,24,20054,BCJ area F7,NA,NA,14.3402,31.55,6,quartz,Flake local quartz
2083,49,20708,BCJ area F7,NA,NA,13.1,31.55,6,quartz,Flake local quartz
2050,16,20675,BCJ area F7,NA,NA,13.85,31.55,6,quartz,Flake local quartz
2096,62,20721,BCJ area F7,NA,NA,13.9,31.55,4,quartz,NA
2101,67,20726,BCJ area F7,NA,NA,13.29,31.55,4,quartz,NA
2109,75,20734,BCJ area F7,NA,NA,13.8,31.55,4,quartz,NA
2154,120,20779,BCJ area F7,NA,NA,13.55,31.55,6,quartz,NA
3513,16,22138,BCJ area F7,NA,NA,12.85,31.55,6,quartz,Flake local quartz
3546,49,22171,BCJ area F7,NA,NA,12.1,31.55,6,quartz,NA
3559,62,22184,BCJ area F7,NA,NA,12.9,31.55,6,quartz,NA
3564,67,22189,BCJ area F7,NA,NA,12.29,31.55,6,quartz,NA
3572,75,22197,BCJ area F7,NA,NA,12.8,31.55,6,quartz,NA
3942,16,22528,BCJ area F7,NA,NA,11.85,31.55,4,quartz,NA
1375,45,19956,BCJ area F7,NA,NA,14.56,31.56,4,quartz,NA
1339,27,19938,BCJ area F7,NA,NA,14.275,31.56,4,quartz,NA
1431,73,19984,BCJ area F7,NA,NA,14.685,31.565,4,quartz,NA
1412,63,20093,BCJ area F7,NA,NA,14.61,31.575,6,quartz,NA
1446,80,20110,BCJ area F7,NA,NA,14.88,31.58,6,quartz,NA
1536,131,20161,BCJ area F7,NA,NA,14.205,31.58,6,quartz,NA
1549,144,20174,BCJ area F7,NA,NA,14.155,31.58,6,quartz,NA
1378,46,20076,BCJ area F7,NA,NA,14.8442,31.58,6,quartz,Flake local quartz
1335,25,19936,BCJ area F7,NA,NA,14.7308,31.58,8,quartz,Flake local quartz
1290,2,19913,BCJ area F7,NA,NA,14.17,31.58,4,silcrete,NA
1445,80,19991,BCJ area F7,NA,NA,14.755,31.585,4,quartz,NA
1401,58,19969,BCJ area F7,NA,NA,14.595,31.59,4,quartz,NA
1528,123,20153,BCJ area F7,NA,NA,14.245,31.59,6,quartz,NA
1534,129,20159,BCJ area F7,NA,NA,14.18,31.59,6,quartz,NA
1348,31,20061,BCJ area F7,NA,NA,14.7056,31.59,6,quartz,Flake local quartz
1400,57,20087,BCJ area F7,NA,NA,14.567,31.59,6,quartz,Flake local quartz
1397,56,19967,BCJ area F7,NA,NA,14.62,31.595,4,quartz,NA
1402,58,20088,BCJ area F7,NA,NA,14.2772,31.596,6,quartz,Flake local quartz
5367,NA,NA,NA,NA,NA,11,31.6,NA,NA,Excavation boundary
1440,77,20107,BCJ area F7,NA,NA,14.695,31.6,6,quartz,NA
937,8,19562,BCJ area F7,NA,NA,15.1,31.6,6,quartz,Flake local quartz
950,21,19575,BCJ area F7,NA,NA,15.5,31.6,4,quartz,NA
954,25,19579,BCJ area F7,NA,NA,15.65,31.6,4,quartz,NA
962,33,19587,BCJ area F7,NA,NA,15.6,31.6,4,quartz,NA
1500,107,20137,BCJ area F7,NA,NA,14.305,31.6,6,quartz,NA
1329,22,20052,BCJ area F7,NA,NA,14.8064,31.6,6,quartz,Flake local quartz
1307,11,19922,BCJ area F7,NA,NA,14.693,31.6,4,quartz,Flake local quartz
2055,21,20680,BCJ area F7,NA,NA,13.5,31.6,6,quartz,Flake local quartz
2067,33,20692,BCJ area F7,NA,NA,13.6,31.6,6,quartz,Core local quartz
2059,25,20684,BCJ area F7,NA,NA,13.65,31.6,6,quartz,Flake local quartz
2106,72,20731,BCJ area F7,NA,NA,13.25,31.6,4,quartz,NA
2132,98,20757,BCJ area F7,NA,NA,13.34,31.6,6,quartz,NA
2140,106,20765,BCJ area F7,NA,NA,13.85,31.6,6,quartz,NA
2163,129,20788,BCJ area F7,NA,NA,13.44,31.6,6,quartz,NA
2171,137,20796,BCJ area F7,NA,NA,13.95,31.6,6,quartz,NA
3518,21,22143,BCJ area F7,NA,NA,12.5,31.6,6,quartz,Flake local quartz
3522,25,22147,BCJ area F7,NA,NA,12.65,31.6,6,quartz,Flake local quartz
3530,33,22155,BCJ area F7,NA,NA,12.6,31.6,6,silcrete,NA
3569,72,22194,BCJ area F7,NA,NA,12.25,31.6,6,quartz,NA
3947,21,22533,BCJ area F7,NA,NA,11.5,31.6,6,quartz,NA
3951,25,22537,BCJ area F7,NA,NA,11.65,31.6,6,quartz,NA
5239,NA,NA,NA,NA,NA,17,31.6,NA,NA,Excavation boundary
1393,54,19965,BCJ area F7,NA,NA,14.455,31.605,4,quartz,NA
1469,92,20003,BCJ area F7,NA,NA,14.84,31.615,4,quartz,NA
1457,86,19997,BCJ area F7,NA,NA,14.805,31.625,4,quartz,NA
1413,64,19975,BCJ area F7,NA,NA,14.65,31.63,4,quartz,NA
1451,83,19994,BCJ area F7,NA,NA,14.775,31.635,4,quartz,NA
1468,91,20121,BCJ area F7,NA,NA,14.76,31.64,6,quartz,NA
1480,97,20127,BCJ area F7,NA,NA,14.86,31.645,6,quartz,NA
1470,92,20122,BCJ area F7,NA,NA,14.98,31.65,6,quartz,NA
933,4,19558,BCJ area F7,NA,NA,15.03,31.65,6,quartz,Core local quartz
976,47,19601,BCJ area F7,NA,NA,15.95,31.65,6,quartz,NA
988,4,19613,BCJ area F7,NA,NA,16.3,31.65,6,quartz,Flake local quartz
2038,4,20663,BCJ area F7,NA,NA,13.3,31.65,4,quartz,Flake local quartz
2081,47,20706,BCJ area F7,NA,NA,13.95,31.65,6,quartz,Flake local quartz
2114,80,20739,BCJ area F7,NA,NA,13.2,31.65,4,quartz,NA
2127,93,20752,BCJ area F7,NA,NA,13.93,31.65,6,quartz,NA
2137,103,20762,BCJ area F7,NA,NA,13.3,31.65,6,quartz,NA
2168,134,20793,BCJ area F7,NA,NA,13.4,31.65,6,quartz,NA
3501,4,22126,BCJ area F7,NA,NA,12.3,31.65,6,quartz,Core local quartz
3544,47,22169,BCJ area F7,NA,NA,12.95,31.65,4,quartz,NA
3577,80,22202,BCJ area F7,NA,NA,12.2,31.65,6,quartz,NA
3930,4,22516,BCJ area F7,NA,NA,11.3,31.65,4,quartz,Flake local quartz
1380,47,20077,BCJ area F7,NA,NA,14.2142,31.66,6,quartz,Flake local quartz
1420,67,20097,BCJ area F7,NA,NA,14.665,31.665,6,quartz,NA
1379,47,19958,BCJ area F7,NA,NA,14.715,31.67,4,quartz,NA
1336,25,20055,BCJ area F7,NA,NA,14.5166,31.67,6,quartz,Flake local quartz
1382,48,20078,BCJ area F7,NA,NA,14.1764,31.67,6,quartz,Flake local quartz
1338,26,20056,BCJ area F7,NA,NA,14.5166,31.678,6,quartz,Flake local quartz
1458,86,20116,BCJ area F7,NA,NA,14.78,31.68,6,quartz,NA
1384,49,20079,BCJ area F7,NA,NA,14.3276,31.68,6,quartz,Flake local quartz
1487,101,20012,BCJ area F7,NA,NA,14.87,31.685,4,quartz,NA
1415,65,19976,BCJ area F7,NA,NA,14.81,31.69,4,quartz,NA
1535,130,20160,BCJ area F7,NA,NA,14.94,31.69,6,quartz,NA
1526,121,20151,BCJ area F7,NA,NA,14.799,31.69,6,quartz,NA
1505,110,20021,BCJ area F7,NA,NA,14.658,31.69,8,quartz,NA
1554,149,20179,BCJ area F7,NA,NA,14.16,31.69,6,quartz,NA
1548,143,20173,BCJ area F7,NA,NA,14.15,31.69,6,quartz,NA
1546,141,20171,BCJ area F7,NA,NA,14.125,31.69,6,quartz,NA
1544,139,20169,BCJ area F7,NA,NA,14.12,31.69,6,quartz,NA
1333,24,19935,BCJ area F7,NA,NA,14.2268,31.69,8,quartz,Flake local quartz
1501,108,20019,BCJ area F7,NA,NA,14.9,31.695,8,quartz,NA
1429,72,19983,BCJ area F7,NA,NA,14.67,31.7,4,quartz,NA
5366,NA,NA,NA,NA,NA,11,31.7,NA,NA,Excavation boundary
932,3,19557,BCJ area F7,NA,NA,15.8,31.7,6,quartz,Flake local quartz
981,52,19606,BCJ area F7,NA,NA,15.6,31.7,6,quartz,NA
987,3,19612,BCJ area F7,NA,NA,16.8,31.7,4,quartz,Flake local quartz
1486,100,20130,BCJ area F7,NA,NA,14.517,31.7,6,quartz,NA
1511,113,20024,BCJ area F7,NA,NA,14.3,31.7,8,quartz,NA
1455,85,19996,BCJ area F7,NA,NA,14.12,31.7,4,quartz,NA
1309,12,19923,BCJ area F7,NA,NA,14.6426,31.7,4,quartz,Flake local quartz
1337,26,19937,BCJ area F7,NA,NA,14.5418,31.7,8,quartz,Flake local quartz
1310,12,20042,BCJ area F7,NA,NA,14.0252,31.7,6,quartz,Core local quartz
2086,52,20711,BCJ area F7,NA,NA,13.6,31.7,6,quartz,Flake local quartz
2037,3,20662,BCJ area F7,NA,NA,13.8,31.7,4,quartz,Flake local quartz
2090,56,20715,BCJ area F7,NA,NA,13.75,31.7,4,quartz,NA
2098,64,20723,BCJ area F7,NA,NA,13.7,31.7,4,quartz,NA
2145,111,20770,BCJ area F7,NA,NA,13.25,31.7,6,quartz,NA
2151,117,20776,BCJ area F7,NA,NA,13.25,31.7,6,quartz,NA
2158,124,20783,BCJ area F7,NA,NA,13.63,31.7,6,quartz,NA
2176,142,20801,BCJ area F7,NA,NA,13.35,31.7,6,quartz,NA
3500,3,22125,BCJ area F7,NA,NA,12.8,31.7,6,quartz,Flake local quartz
3549,52,22174,BCJ area F7,NA,NA,12.6,31.7,6,quartz,NA
3553,56,22178,BCJ area F7,NA,NA,12.75,31.7,6,quartz,NA
3561,64,22186,BCJ area F7,NA,NA,12.7,31.7,6,quartz,NA
3929,3,22515,BCJ area F7,NA,NA,11.8,31.7,4,quartz,Flake local quartz
5240,NA,NA,NA,NA,NA,17,31.7,NA,NA,Excavation boundary
1409,62,19973,BCJ area F7,NA,NA,14.85,31.705,4,quartz,NA
1387,51,19962,BCJ area F7,NA,NA,14.7,31.715,4,quartz,NA
1403,59,19970,BCJ area F7,NA,NA,14.795,31.72,4,quartz,NA
1419,67,19978,BCJ area F7,NA,NA,14.825,31.725,4,quartz,NA
1414,64,20094,BCJ area F7,NA,NA,14.785,31.73,6,quartz,NA
1427,71,19982,BCJ area F7,NA,NA,14.91,31.735,4,quartz,NA
1518,116,20146,BCJ area F7,NA,NA,14.905,31.74,6,quartz,NA
1545,140,20170,BCJ area F7,NA,NA,14.235,31.74,6,quartz,NA
1388,51,20081,BCJ area F7,NA,NA,14.5796,31.74,6,quartz,Flake local quartz
1490,102,20132,BCJ area F7,NA,NA,14.915,31.745,6,quartz,NA
1496,105,20135,BCJ area F7,NA,NA,14.945,31.75,6,quartz,NA
953,24,19578,BCJ area F7,NA,NA,15,31.75,4,quartz,NA
957,28,19582,BCJ area F7,NA,NA,15.45,31.75,4,quartz,NA
964,35,19589,BCJ area F7,NA,NA,15.4,31.75,4,quartz,NA
1312,13,20043,BCJ area F7,NA,NA,14.3654,31.75,6,quartz,Flake local quartz
1340,27,20057,BCJ area F7,NA,NA,14.1512,31.75,6,quartz,Flake local quartz
2058,24,20683,BCJ area F7,NA,NA,13,31.75,6,quartz,Flake local quartz
2069,35,20694,BCJ area F7,NA,NA,13.4,31.75,6,quartz,Flake local quartz
2062,28,20687,BCJ area F7,NA,NA,13.45,31.75,6,quartz,Flake local quartz
2104,70,20729,BCJ area F7,NA,NA,13.3,31.75,4,quartz,NA
2112,78,20737,BCJ area F7,NA,NA,13.95,31.75,4,quartz,NA
2129,95,20754,BCJ area F7,NA,NA,13.75,31.75,6,quartz,NA
2160,126,20785,BCJ area F7,NA,NA,13.85,31.75,6,quartz,NA
3521,24,22146,BCJ area F7,NA,NA,12,31.75,6,quartz,Flake local quartz
3525,28,22150,BCJ area F7,NA,NA,12.45,31.75,6,quartz,Flake local quartz
3532,35,22157,BCJ area F7,NA,NA,12.4,31.75,4,quartz,NA
3567,70,22192,BCJ area F7,NA,NA,12.3,31.75,6,quartz,NA
3575,78,22200,BCJ area F7,NA,NA,12.95,31.75,6,quartz,NA
3950,24,22536,BCJ area F7,NA,NA,11,31.75,6,quartz,NA
3954,28,22540,BCJ area F7,NA,NA,11.45,31.75,6,quartz,NA
1432,73,20103,BCJ area F7,NA,NA,14.96,31.755,6,quartz,NA
1436,75,20105,BCJ area F7,NA,NA,14.68,31.76,6,quartz,NA
1390,52,20082,BCJ area F7,NA,NA,14.4662,31.76,6,quartz,Flake local quartz
1311,13,19924,BCJ area F7,NA,NA,14,31.76,4,quartz,Flake local quartz
1443,79,19990,BCJ area F7,NA,NA,14.05,31.765,4,quartz,NA
1450,82,20112,BCJ area F7,NA,NA,14.72,31.77,6,quartz,NA
1447,81,19992,BCJ area F7,NA,NA,14.735,31.775,4,quartz,NA
1461,88,19999,BCJ area F7,NA,NA,14.79,31.78,4,quartz,NA
1559,154,20184,BCJ area F7,NA,NA,14.25,31.78,6,quartz,NA
1392,53,20083,BCJ area F7,NA,NA,14,31.78,6,quartz,Flake local quartz
1478,96,20126,BCJ area F7,NA,NA,14.74,31.785,6,quartz,NA
1472,93,20123,BCJ area F7,NA,NA,14.845,31.79,6,quartz,NA
1464,89,20119,BCJ area F7,NA,NA,14.564,31.795,6,quartz,NA
1508,111,20141,BCJ area F7,NA,NA,14.12,31.8,6,quartz,NA
940,11,19565,BCJ area F7,NA,NA,15.26,31.8,6,quartz,Flake local quartz
949,20,19574,BCJ area F7,NA,NA,15.25,31.8,4,quartz,NA
952,23,19577,BCJ area F7,NA,NA,16,31.8,4,quartz,NA
963,34,19588,BCJ area F7,NA,NA,15.9,31.8,4,quartz,NA
995,11,19620,BCJ area F7,NA,NA,16.6,31.8,4,quartz,NA
1004,20,19629,BCJ area F7,NA,NA,16.25,31.8,6,quartz,NA
1516,115,20145,BCJ area F7,NA,NA,14.51,31.8,6,quartz,NA
1342,28,20058,BCJ area F7,NA,NA,14.9072,31.8,6,quartz,Core local quartz
1313,14,19925,BCJ area F7,NA,NA,14.1386,31.8,4,quartz,Flake local quartz
2054,20,20679,BCJ area F7,NA,NA,13.25,31.8,6,quartz,Flake local quartz
2045,11,20670,BCJ area F7,NA,NA,13.6,31.8,6,quartz,Core local quartz
2068,34,20693,BCJ area F7,NA,NA,13.9,31.8,6,quartz,Flake local quartz
2057,23,20682,BCJ area F7,NA,NA,13.97,31.8,6,quartz,Flake local quartz
2117,83,20742,BCJ area F7,NA,NA,13.7,31.8,6,quartz,NA
2121,87,20746,BCJ area F7,NA,NA,13.85,31.8,6,quartz,NA
2135,101,20760,BCJ area F7,NA,NA,13.35,31.8,6,quartz,NA
2143,109,20768,BCJ area F7,NA,NA,13.8,31.8,6,quartz,NA
2166,132,20791,BCJ area F7,NA,NA,13.45,31.8,6,quartz,NA
2174,140,20799,BCJ area F7,NA,NA,13.9,31.8,6,quartz,NA
3517,20,22142,BCJ area F7,NA,NA,12.25,31.8,6,quartz,Flake local quartz
3520,23,22145,BCJ area F7,NA,NA,12.3,31.8,6,quartz,Core local quartz
3508,11,22133,BCJ area F7,NA,NA,12.6,31.8,6,quartz,Core local quartz
3531,34,22156,BCJ area F7,NA,NA,12.9,31.8,6,silcrete,NA
3937,11,22523,BCJ area F7,NA,NA,11.6,31.8,6,quartz,Flake local quartz
3946,20,22532,BCJ area F7,NA,NA,11.25,31.8,6,quartz,NA
3949,23,22535,BCJ area F7,NA,NA,11.4,31.8,6,quartz,NA
5241,NA,NA,NA,NA,NA,17,31.8,NA,NA,Excavation boundary
5365,NA,NA,NA,NA,NA,11,31.8,NA,NA,Excavation boundary
1507,111,20022,BCJ area F7,NA,NA,14.92,31.805,8,quartz,NA
1483,99,20010,BCJ area F7,NA,NA,14.82,31.81,4,quartz,NA
1519,117,20028,BCJ area F7,NA,NA,14.95,31.815,8,quartz,NA
1417,66,19977,BCJ area F7,NA,NA,14.835,31.82,4,quartz,NA
1398,56,20086,BCJ area F7,NA,NA,14,31.82,6,quartz,Flake local quartz
1493,104,20015,BCJ area F7,NA,NA,14.89,31.825,8,quartz,NA
1423,69,19980,BCJ area F7,NA,NA,14.855,31.83,4,quartz,NA
2147,113,20772,BCJ area F7,NA,NA,13.5,31.83,6,quartz,NA
2178,144,20803,BCJ area F7,NA,NA,13.6,31.83,6,quartz,NA
1453,84,19995,BCJ area F7,NA,NA,14.282,31.835,4,quartz,NA
1442,78,20108,BCJ area F7,NA,NA,14.235,31.84,6,quartz,NA
1529,124,20154,BCJ area F7,NA,NA,14.215,31.84,6,quartz,NA
1344,29,20059,BCJ area F7,NA,NA,14.6804,31.84,6,quartz,Flake local quartz
1317,16,19927,BCJ area F7,NA,NA,14.3654,31.84,4,quartz,Flake local quartz
1473,94,20005,BCJ area F7,NA,NA,14.329,31.845,4,quartz,NA
1435,75,19986,BCJ area F7,NA,NA,14.935,31.85,4,quartz,NA
984,55,19609,BCJ area F7,NA,NA,15.1,31.85,6,quartz,NA
992,8,19617,BCJ area F7,NA,NA,16.1,31.85,4,quartz,NA
2042,8,20667,BCJ area F7,NA,NA,13.1,31.85,6,quartz,Flake local quartz
2089,55,20714,BCJ area F7,NA,NA,13.1,31.85,4,quartz,NA
2093,59,20718,BCJ area F7,NA,NA,13.55,31.85,4,quartz,NA
2100,66,20725,BCJ area F7,NA,NA,13.5,31.85,4,quartz,NA
2115,81,20740,BCJ area F7,NA,NA,13.65,31.85,6,quartz,NA
2148,114,20773,BCJ area F7,NA,NA,13.75,31.85,6,quartz,NA
2152,118,20777,BCJ area F7,NA,NA,13.9,31.85,6,quartz,NA
3505,8,22130,BCJ area F7,NA,NA,12.1,31.85,6,quartz,Core local quartz
3552,55,22177,BCJ area F7,NA,NA,12.1,31.85,6,quartz,NA
3556,59,22181,BCJ area F7,NA,NA,12.55,31.85,6,quartz,NA
3563,66,22188,BCJ area F7,NA,NA,12.5,31.85,6,quartz,NA
3578,81,22203,BCJ area F7,NA,NA,12.65,31.85,6,quartz,NA
3934,8,22520,BCJ area F7,NA,NA,11.1,31.85,6,quartz,Flake local quartz
1502,108,20138,BCJ area F7,NA,NA,14.895,31.855,6,quartz,NA
1448,81,20111,BCJ area F7,NA,NA,14.965,31.86,6,quartz,NA
1550,145,20175,BCJ area F7,NA,NA,14.275,31.86,6,quartz,NA
1316,15,20045,BCJ area F7,NA,NA,14.882,31.86,6,quartz,Core local quartz
1346,30,20060,BCJ area F7,NA,NA,14.2142,31.86,6,quartz,Flake local quartz
1424,69,20099,BCJ area F7,NA,NA,14.925,31.865,6,quartz,NA
1437,76,19987,BCJ area F7,NA,NA,14.955,31.87,4,quartz,NA
1513,114,20025,BCJ area F7,NA,NA,14.97,31.875,8,quartz,NA
1474,94,20124,BCJ area F7,NA,NA,14.5,31.88,6,quartz,NA
